% # columns="iter, evals, sigma, 0, fitness, xbest" seed=296721, Sat Apr  4 02:41:21 2026, <python>{}</python>
414 4968 0.8298209525322955 0 0.07680100238440057 338.21999534717435 291.0193163072699 16.601972332053194 0.5287103908811206 1.2274073463106245 0.1020411302685557 1.6848129717362494 1.4776585922730443 0.3535273918174804
415 4980 0.7312493214681985 0 0.06928944517557467 338.17859652589254 290.6945554256676 16.648776832408043 0.5271573037517575 1.224229460332676 0.10268483960566145 1.6767461775518828 1.477155637588927 0.35456807858750117
416 4992 0.7586229603415494 0 0.05765075770289048 338.2565792659109 290.5058179698742 16.655798744700103 0.5196490602243016 1.231593322590321 0.10281602028337634 1.6848339273557238 1.4740798451729715 0.3477369154508184
417 5004 0.7572107656765361 0 0.05749251154677511 338.2874591509949 290.8902184248903 16.538789248897412 0.52769091477284 1.2251317729407172 0.10213089497361401 1.6799953347589207 1.4784497377911427 0.36014240519013474
418 5016 0.6890964746299838 0 0.07023827473372095 338.23460923176685 291.1017270370373 16.595238661861845 0.5245472787145129 1.2256091308336003 0.10238307774174943 1.6860928571162643 1.4770343205938001 0.35305544842052183
419 5028 0.6726847437763812 0 0.0739532188621278 338.23546730146614 290.85328621552185 16.64135998898224 0.5206424131984737 1.236916992194943 0.10236602008856373 1.6919835595417785 1.474272118077749 0.3471443701575185
420 5040 0.7425156489169374 0 0.06059542449041718 338.2002972834073 291.34669813349973 16.569871287029816 0.5305927774813838 1.2244464202483283 0.10203890364637119 1.6827725246336585 1.4793363008277776 0.3597726625829756
421 5052 0.8880402467018235 0 0.07774590004131662 338.3122148017373 291.8953405345748 16.430287531664902 0.5337146437411183 1.2090532341913078 0.1017786262276937 1.6814541143220543 1.482631308800012 0.36734859972323597
422 5064 0.9407719134908074 0 0.07083890026335171 338.0564557398636 290.73052342497976 16.732246512830528 0.5293643722120454 1.248890654026118 0.10192321549971331 1.6847568872808842 1.4757170155875539 0.35346873241205345
423 5076 0.8799314975887966 0 0.07989014551975619 338.12500440707464 290.9293286419266 16.709271245976343 0.5215989056863768 1.242081336082753 0.10222681514446473 1.6932082279713805 1.4738252656625488 0.34438560747563696
424 5088 0.8347570715936997 0 0.0747773080327769 338.00451526728557 290.74855848949244 16.766312761024196 0.519919775500744 1.2504933412887442 0.10236143919724783 1.6912400417004887 1.471964855219197 0.3433719985283965
425 5100 0.8121077444146574 0 0.07770227985683657 338.1155400232435 290.78615117114333 16.688518109923514 0.5226881502104044 1.2489595516018492 0.10196558293736896 1.6924444178399145 1.4737347887119414 0.34804354033017293
426 5112 0.8071322551748822 0 0.044258242955245185 338.17292878240585 291.2062919664288 16.59387844186363 0.5278711087539788 1.237964085958803 0.10173612642195656 1.6876726564768736 1.477757746542537 0.35872243011094496
427 5124 0.8087205644895881 0 0.0602475411615687 337.9687472183657 290.73999893606066 16.832618241346445 0.5181106616503205 1.2696608316986435 0.10183523103358773 1.7074251055218832 1.4688683480494014 0.3355937086331059
428 5136 0.7664475128414624 0 0.07057083676504762 338.0095206808547 290.93502910121174 16.743028631691214 0.5212189669815916 1.2554655546778077 0.10199088059401974 1.6970900495593069 1.4724003500705947 0.3444949214723175
429 5148 0.7999059727552329 0 0.10004800700175875 337.92459910262073 290.7854253741559 16.81715966642032 0.5196371237718707 1.2635070794937215 0.10224295317890636 1.6970410387333785 1.4710278069868707 0.34315092934766406
430 5160 0.727355187476126 0 0.06294364664633566 338.0024196454731 290.9365480796105 16.745104025269775 0.5250922959739843 1.2575100256889653 0.10166280601607525 1.6967088453307662 1.4733097089706046 0.34602687994435066
431 5172 0.6714900613231947 0 0.06340758605130367 337.82970600835847 290.72793755237706 16.905656787706032 0.5175809022737609 1.2766226012548074 0.1019791060819438 1.7067834844326046 1.4673619943490106 0.3341593768484207
432 5184 0.6414765758168264 0 0.06587533353779473 337.88659486392646 290.47851706320245 16.906687871182058 0.5158991272352427 1.2750238127343534 0.10217850500156805 1.7053273195428285 1.4665337705727806 0.333188658183234
433 5196 0.6340868132179742 0 0.07320135585340044 337.8918929977227 290.290436371501 16.89192953139557 0.520570517485246 1.272984334514016 0.102144895959484 1.6963833383694953 1.4686258548684414 0.3394175597865297
434 5208 0.6107135845324755 0 0.07575993369849032 337.9802080043472 290.48253481103944 16.84264928745874 0.5221479261131434 1.2669774885706173 0.1019232662069082 1.6978337152093717 1.4704442517944352 0.3405959358750459
435 5220 0.5765376178520214 0 0.06684089470458351 338.0278784245846 290.74994604254306 16.768549941939956 0.5227881398785845 1.2546306188720726 0.10197458090143321 1.6951993150248976 1.4726113636380598 0.3440827968743786
436 5232 0.559722745528068 0 0.08795481496106236 338.02720192505313 290.99589989122626 16.70676731036634 0.5268525834372715 1.2492009846153278 0.101896833461253 1.6896705519336395 1.4752427772409265 0.35237316788193684
437 5244 0.5597222091246893 0 0.05106645440889503 337.9496516071167 290.7399713464888 16.806459115584122 0.5259695917241991 1.2611627779260557 0.10185035945497323 1.6928746501300231 1.473017842313979 0.3467410449056258
438 5256 0.49805437677030384 0 0.08130339375367693 337.9516474692385 290.5502288658655 16.84267824980696 0.5221148237616471 1.2663421781839792 0.10201836038940568 1.696107406649843 1.47083336296032 0.34270803377639875
439 5268 0.46021112502541883 0 0.07827814853394297 338.04171607382415 290.6516954178502 16.74698561232693 0.5264336499646088 1.2554161151391714 0.1018149145353639 1.6901472265297108 1.4739211673429742 0.3494830607518908
440 5280 0.4586179535606879 0 0.0634806015553073 337.9892178940113 290.8635611953341 16.726287020501697 0.5292319677558235 1.2527378781330496 0.10170793655313932 1.6885731743011088 1.475244933664164 0.35255891689763136
441 5292 0.4447469591138183 0 0.09304262585379994 337.8921534875836 290.66293254203015 16.82981848658128 0.5235811837803654 1.2645663435662204 0.1019753488958507 1.6932156532669775 1.4715647842142607 0.34477795549544205
442 5304 0.498862301549116 0 0.08450716969771943 338.0008998085435 290.67089196210776 16.75230339895232 0.5244004805453949 1.2562471023470843 0.10193928185746648 1.691402080594153 1.4728284889203038 0.34779813263725756
443 5316 0.5198162625936967 0 0.07604400272311612 337.9956638714634 290.8387146843384 16.746421403389405 0.5261319924554073 1.2561085913345267 0.10177533897297666 1.6925239773995358 1.4736951173967086 0.34887584218464507
444 5328 0.533067483495631 0 0.07544134396675509 337.95318296361376 290.5700602162624 16.840343880980615 0.5214621552589123 1.271013562366128 0.10192276399331895 1.699410109202918 1.4702121887818194 0.342394276258544
445 5340 0.4797805711103469 0 0.08333933343766906 338.0198230467618 290.5434850511589 16.79425489149675 0.5237483923411963 1.2593438974047213 0.10195562169373155 1.693369348227869 1.4722293635796175 0.3451420373510959
446 5352 0.44895658016815354 0 0.05875710880984542 337.9908653193845 290.6741532730504 16.790614740349962 0.5237755480755518 1.2613594222786404 0.10193055815751037 1.6939215369308045 1.4724453146807133 0.3468669069345414
447 5364 0.41810687696939614 0 0.06654913393561189 337.92878962732067 290.5847100405612 16.84536931945645 0.5229073807350922 1.2688904002034156 0.1019550456875127 1.6961787789474914 1.470966768886402 0.34389971605037845
448 5376 0.434491664500192 0 0.07169306446655123 337.92397351334625 290.6550463613924 16.838861641363124 0.5207494199066148 1.269862383021375 0.10201031138875326 1.6987016706916982 1.4701873358624513 0.3429564233929186
449 5388 0.3848826934639148 0 0.05394051927169395 337.9383006457931 290.4912074125512 16.867526896216674 0.5200717291071371 1.272186925158295 0.1020339828240518 1.6994150504779142 1.469460027237515 0.3406502451561084
450 5400 0.34165202280762713 0 0.06474721691358058 337.9427562390165 290.52721897507104 16.874690463128672 0.5190584069358207 1.271206088729715 0.10206019370208466 1.7013222948188529 1.4690393077394988 0.338537587443658
451 5412 0.3054184263465829 0 0.09488441434805177 337.94990914725133 290.5527396528023 16.874943600964464 0.517751702152391 1.27349109974988 0.10211758635003818 1.703103739425228 1.4685250352597823 0.3383177585471609
452 5424 0.27944232408924974 0 0.09746605240787096 337.9265800855747 290.5237807613347 16.874823793648016 0.5193896741106274 1.2698345926380288 0.10216196980557761 1.6992580822078038 1.4693579724557932 0.339476109005866
453 5436 0.25917989768252453 0 0.06795722860321216 337.93597733689694 290.5282235753193 16.869542747317592 0.518886178830373 1.2704846753592882 0.10211871538455328 1.7002332383920622 1.4690691529702629 0.33905499680897433
454 5448 0.2550879516174192 0 0.07086307963300005 337.8507247846905 290.3847835919324 16.957756381106467 0.5164071173084507 1.2823572491793134 0.10217652625577091 1.7053892536121837 1.4661208967387165 0.333945301521588
455 5460 0.26676585397385816 0 0.06359927903194769 337.88987282297154 290.39859011459214 16.914952978618288 0.5190016709730251 1.2755616172665685 0.10210261667862097 1.7009213569885573 1.4680534876018014 0.3370909850762416
456 5472 0.25450651113622913 0 0.07511121006997383 337.862050000532 290.51299624228307 16.923423637547995 0.5181682127889471 1.2767317785801577 0.10216064032722295 1.7024121458494406 1.4678082185703798 0.3368135405641154
457 5484 0.2507201761593271 0 0.09581089086090268 337.8970746968726 290.46979928468585 16.91084669227803 0.5192330632755093 1.275550210762235 0.10203531038492987 1.7020680649547753 1.4683646229596887 0.33706585674697603
458 5496 0.2607025113822242 0 0.08037408309655537 337.85276155988424 290.42074156531794 16.94436207896962 0.5180787739143446 1.2777986573093667 0.10217742705455934 1.7022530639004103 1.4674495605938451 0.33547526211429307
459 5508 0.24147112896924364 0 0.04948782214754551 337.8701842460864 290.47922052482403 16.918317736007154 0.5182704956248876 1.2763694079884274 0.10210636325999728 1.7024491688611254 1.4678147699303201 0.33649159841436627
